id_left,name_left,description_left,price_left,id_right,name_right,description_right,price_right,guid,label
579,samsung 19 ' black flat panel series 4 lcd hdtv ln19a450,"samsung 19 ' black flat panel series 4 lcd hdtv ln19a450 3,000:1 dynamic contrast ratio 1440 x 900 true 720p resolution 8ms response time cold cathode fluorescent lamp ( ccfl ) hidden bottom speakers srs trusurround xt built-in atsc/clear qam tuner v-chip system black finish",,686,samsung 4 series ln22a451 22 ' lcd tv,"samsung ln22a451 22 ' widescreen lcd hdtv 3,000:1 dynamic contrast ratio 8ms response time white",399.0,train-579-686,no
638,sony 32 ' bravia xbr series black lcd flat panel hdtv kdl32xbr6,sony 32 ' bravia xbr series black lcd flat panel hdtv kdl32xbr6 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine technology advanced contrast enhancer ( ace ) enhanced ( xmb ) user interface with rich 3d graphics 24p true cinema black finish,,882,sony bravia kdl32xbr6 32 ' lcd tv,"32 ' atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv",998.72,train-638-882,yes
971,samsung s3 black multimedia player yps3jab,samsung s3 black multimedia player yps3jab 4 gb internal flash memory 1.8 ' tft lcd display touch-sensitive led controls multi-formats support dnse 2.0 sound engine fm tuner and recorder with presets up to 25 hours audio playback up to 4 hours video playback black finish,,957,samsung 4gb portable mltimdia plyr blk yps-s3jab / xaa,,59.0,train-971-957,yes
445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,587,sony alpha dslr-a350 digital slr camera dslra350,14.2 megapixel 16:9 2.7 ' active matrix tft color lcd,594.73,train-445-587,no
968,kensington combosaver ultra combination notebook lock k64516us k64516us,kensington combosaver ultra combination notebook lock k64516us steel composite cable with carbon tempered steel core built-in defense system t-bar lock easy to install,39.0,359,kensington combosaver ultra notebook lock k64516us,combosaver ultra combination notebook lock,,train-968-359,yes
839,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support aqua finish,,676,speck products seethru case for apple macbook air mba-pnk-see,plastic pink,,train-839-676,no
770,garmin nuvi 205w gps navigation system 0100071840,"garmin nuvi 205w gps navigation system 0100071840 4.3 ' tft display contiguous u.s. , canada or regional sections of europe preloaded maps voice prompts 3d map option auto re-route choice of route setup fm traffic compatible msn direct for u.s. compatible touchscreen qwerty or abc keyboard sd card slot up to 4 hours of battery life anti-theft garmin lock grey finish",,625,garmin nvi 205w automobile navigator 010-00718-40,garmin nuvi 205w portable gps system w / preloaded maps,162.99,train-770-625,yes
277,samsung dlp tv stand in black tr72bx,"samsung dlp tv stand in black tr72bx designed to fit samsung hlt7288 hlt7288 , hl72a650 , and hl67a650 television sets tempered 6mm tinted glass shelves wide audio storage shelves to accommodate 4 or more components wire management system easy to assemble high gloss black finish",369.0,520,samsung tr72b tv stand,glass black,232.14,train-277-520,yes
952,nintendo ds lite metallic silver portable gaming system ndsusgsvb,nintendo ds lite metallic silver portable gaming system ndsusgsvb dual 3 ' tft color lcd touchscreens slimmer design dual slot compatibility ( ds lite/game boy advance game paks ) twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wi-fi connection impressive 3d graphics dual stereo speakers metallic silver finish,139.0,745,nintendo ds lite ( metallic rose ) usgszpb,,,train-952-745,no
842,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support blue finish,,821,speck products seethru case for apple 13 ' macbook mb13-grn-see-v2,plastic green,,train-842-821,no
738,samsung black blu-ray player bdp1500,"samsung black blu-ray player bdp1500 1080p with 24hz video output x.v.color connectivity ( hdmi v1 .3 option ) selectable dvd upconversion ( 720p/1080i/1080p ) anynet + ( hdmi-cec ) dolby digital , dolby digital plus , dolby truehd and dts-hd master audio ethernet port black finish",,835,samsung bdp-1500 blu-ray dvd player bdp1500,,218.2,train-738-835,yes
798,canon nb-5l lithium battery 1135b001,canon nb-5l lithium battery 1135b001 compatible with canon powershot sd700 and ixus 800 digital cameras,,236,canon battery and charger kit 1169b001,power accessory kit,,train-798-236,no
822,griffin iphone smarttalk 3016smrtlkb,"griffin iphone smarttalk 3016smrtlkb adds a microphone and an iphone control button to your favorite earphones play , pause and skip through your tunes high-sensitivity microphone for crystal-clear phone conversations 30 ' cable sheathed in nylon braiding",19.0,850,griffin elan form for iphone 3g 8223-ip2efrmb,griffin elan form iphone 3g blk,,train-822-850,no
510,toshiba 19 ' black lcd hdtv with built in dvd player 19lv505,toshiba 19 ' lcd hdtv with built in dvd player 19lv505 built-in slot loading dvd player built-in atsc/ntsc/qam digital tuning official divx ® certified jpeg viewer bottom mount stereo speakers black finish,,592,toshiba 19lv505 19 ' widescreen lcd hdtv w / built-in dvd player 800:1 contrast ratio 5ms response time,,,train-510-592,yes
104,sony memory stick duo replacement adaptor silver/blue finish msacm2,"sony memory stick duo replacement adaptor msacm2 compatible with memory stick duo and pro media stick compact , thin , and extremely lightweight",,113,sony memory stick duo replacement adapter msacm2,memory stick adapter memory stick duo,19.48,train-104-113,yes
345,canon eos 40d digital slr camera and 28-135mm lens eos40d28135,"canon eos 40d digital slr camera and 28-135mm lens eos40d28135 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors includes 28-135mm lens 1901b017 black finish",,511,canon fs100 digital camera 2699b001,canon fs100 flash memory camcorder,299.95,train-345-511,no
198,canon pgi-5bk black ink tank cartridge pgi5bk,canon pgi-5bk black ink tank cartridge pgi5bk smudge resistant resists smearing caused by highlighters smudge resistant pigment ink formulation for long lasting prints,16.0,89,canon pgi-5bk black ink cartridge 0628b002,canon pgi-5 pigment black ink cartridge for canon contrastplus photo printers,14.99,train-198-89,yes
759,sony dvd recorder in black rdrgx360,sony dvd recorder in black rdrgx360 1080p/1080i/720p upscaling for dvd usb one touch dubbing line input recording bravia sync dvd + r double layer recording dolby digital decoding playback compatible black finish,179.0,616,sony camcorder case lcsx30,"nylon , polyester",,train-759-616,no
217,sony scph-98046 playstation 3 blu-ray dvd remote control 711719804604,sony scph-98046 playstation 3 blu-ray dvd remote control 711719804604 full access to the playstation 3 systems disc features can be used without having to point directly at the system,24.99,286,sony playstation 3 blu-ray dvd remote 98046,,18.44,train-217-286,yes
1069,transcend jetflash v10 16gb usb flash drive ts16gjfv10,transcend jetflash v10 16gb usb flash drive ts16gjfv10 hi-speed usb 2.0 capless sliding design protects the connector easy plug and play installation aes encryption databackup function keychain hook and neck strap green finish,38.0,518,transcend 16gb jetflash usb flash drive ts16gjfv10,,30.95,train-1069-518,yes
874,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk 10 effective megapixels 5x zoom-nikkor lens 3.5 ' wide touch screen high-resolution lcd portrait one-touch zoom scene auto selector smile timer face-priority af in-camera red-eye fix d-lighting champagne pink finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,,train-874-936,no
1007,lg white xl load capacity electric dryer dle0442wh,lg white xl load capacity electric dryer dle0442wh 7.3 cu . ft. capacity sensor dry system 9 drying programs 5 temperature levels precise temperature control with a variable heat source drying rack upfront electronic control with dial-a-cycle porcelain top lodecibel quiet operation white finish,,251,lg electronics dle0442w xl load capacity with neverust stainless steel drum,,,train-1007-251,yes
211,weber stainless steel genesis s-310 liquid propane grill 3770001,"weber stainless steel genesis s-310 liquid propane grill 3770001 3 stainless steel burners 42,000 btu-per-hour input electronic crossover ignition system 7mm diameter stainless steel rod cooking grates stainless steel flavorizer bars stainless steel finish liquid propane model ( lp tank not included ) assembly required",899.0,320,weber genesis series 3770001 60 ' freestanding gas grill,,,train-211-320,yes
416,garmin 010-10723-00 ac adapter cable with international adapters 0101072300,garmin 010-10723-00 ac adapter cable with international adapters 0101072300 includes uk & euro adapters black finish,,164,charge your unit with this ac adapter cable . also includes international adapter 010-10723-00,,,train-416-164,yes
324,bose lifestyle 48 series iv 43479 home entertainment system ls48ivwh,bose lifestyle 48 series iv home entertainment system ls48ivwh adaptiq audio calibration system acoustimass module jewel cube speakers direct/reflecting speaker technology vs-2 video enhancer proprietary videostage 5 decoding circuitry digital 5.1 decoding control integration white finish,3999.0,567,bose lifestyle 48 home theater system 43479,"dvd player , 5.1 speakers progressive scan white",3999.0,train-324-567,yes
709,sony 32 ' bravia m-series gloss black lcd flat panel hdtv kdl32m4000,"sony 32 ' bravia m-series gloss black lcd flat panel hdtv kdl32m4000 1366 x 768 resolution 9,000:1 dynamic contrast ratio advanced contrast enhancer ( ace ) atsc/ntsc tuner with qam 3d comb filter bravia theatre sync clean wire management gloss black finish",,891,sony bravia m series kdl-32m4000 32 ' lcd tv kdl32m4000,"32 ' atsc , ntsc 16:9 1366 x 768 hdtv",639.95,train-709-891,yes
614,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9341t,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9341t up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold voice menu marker message mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish,,637,panasonic kx-tg9341t cordless phone,"1 x phone line ( s ) black , metallic",,train-614-637,yes
828,ihome silver computer speakers with ipod dock ih70s,"ihome ih70src silver computer speakers with ipod dock ih70s 15 watts sync ipod with computer reson8 speakers full function remote control charge ipod while docking compatible with ipod touch , ipod classic , ipod 4th generation and up , ipod nano 1st generation and up silver with black trim finish",,950,ihome ih70src 15 watt computer speakers with ipod syncing/charging dock ih70src,,,train-828-950,yes
479,sony black cyber-shot digital camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish,,582,sony alpha dslr-a200 digital slr camera with dual lens kit dslra200w,10.2 megapixel 2.7 ' active matrix tft color lcd,699.0,train-479-582,no
560,sharp aquos 37 ' black lcd hdtv lc37d64u,"sharp aquos 37 ' black lcd hdtv lc37d64u 1920 x 1080p pixel resolution up to 60,000 hours lamp life built-in atsc/qam/ntsc tuner 10,000:1 dynamic contrast ratio 4ms response time 4-wavelength backlight system black finish",,589,sharp aquos lc-37d64u 37 ' lcd tv,"37 ' active matrix tft ntsc , atsc 16:9 1920 x 1080 hdtv",880.72,train-560-589,yes
13,sony 400 disc megastorage cd changer cdpcx455,sony 400 disc megastorage cd changer cdpcx455 mp3 playback capability cd-r/cd-rw playback twin jog dial for easy disc access megachanger control optical digital output keyboard input remote commander ® remote control,,197,sony cdp-cx455 cd player/changer cdpcx455,"cd-r , cd-rw , cd-rom mp3 , cd-text playback 400 disc ( s ) 32 programmable track ( s )",219.99,train-13-197,yes
431,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,310,sanus mf215-b1 extending full motion mount,60 lb,,train-431-310,yes
