id_left,title_left,category_left,brand_left,modelno_left,price_left,id_right,title_right,category_right,brand_right,modelno_right,price_right,guid,label
417,da-lite da-plex standard rear projection screen - 60 x 80 video format,electronics - general,da-lite,27544,2931.99,19011,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format,projection screens,da-lite,23050,8968.99,train-417-19011,no
1009,buffalo technology mediastation 6x blu-ray writer,electronics - general,buffalo technology,brpx68u2bk,164.82,780,buffalo technology mediastation 6x portable blu-ray writer br-px68u2 bk black,internal dvd drives,buffalo technology,br-px68u2 / bk,160.99,train-1009-780,yes
191,d-link dkvm-8e 8 - port kvm switch,networking,d-link,dkvm-8e,179.82,7208,d-link kvm-121 2-port kb video mse audio kvm switch,kvm switches,d-link,kvm-121,9.99,train-191-7208,no
1640,sharp el-334mb basic calculator,stationery & office machinery,sharp,el334tb,15.99,9564,sharp el-334tb semi-desktop basic calculator,basic,sharp,el-334tb,7.79,train-1640-9564,yes
219,microsoft wireless mobile mouse 4000 sgkomen pink,mice,microsoft,d5d-00052,20.0,14613,microsoft wireless mobile mouse 3500 - moore artist series gmf-00091,mice,microsoft,gmf-00091,19.99,train-219-14613,no
129,bushnell backtrack personal locator tech gray,handheld gps,bushnell,,49.99,18649,bushnell backtrack point-5 personal gps locator gray,sports outdoor gps,bushnell,360200,60.09,train-129-18649,no
1247,targus universal usb car charger,mp3 accessories,targus,apd0401us,31.88,7775,p002 universal usb car charger adapter,car electronics,eforcity,p002,2.46,train-1247-7775,no
2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27557,6426.99,18200,da-plex base rear projection screen - 40 1 4 x 53 3 4 video format,projection screens,da-lite,,1525.99,train-2020-18200,no
1987,iluv icc790blk universal windshield smartphone mount kit black,electronics - general,iluv,icc790blk,24.88,16252,new-iluv icc790blk universal windshield smartphone mount kit - ilvicc790b,coin button cell,iluv,,30.0,train-1987-16252,yes
986,microsoft wireless desktop 800 for business,electronics - general,microsoft,5sh-00001,26.88,6669,microsoft wireless desktop 800 for business 5sh-00001,keyboards,microsoft,5sh-00001,29.95,train-986-6669,yes
2539,ghent triumph display easel gray,stationery & office machinery,ghent,19250,26.09,10705,new-ghent 19250 - triumph display easel adjust 36 to 62 high gray - ghe19250,stands,ghent,,65.0,train-2539-10705,yes
2438,lacie fastkey 120gb usb 3.0 flash drive,usb drives,lacie,lac130980,449.0,4769,lacie fastkey 30 gb usb 3.0 solid state drive 130978,computers accessories,lacie,130978,132.53,train-2438-4769,no
257,case logic 48 capacity heavy duty cd wallet,electronics - general,case logic,56352,15.99,5930,case logic cdw-320 320 capacity nylon cd wallet black,media storage organization,case logic,cdw-320,28.99,train-257-5930,no
741,simplism shoulder case for ipad red,mp3 accessories,simplism,trlcslipaddren,58.76,5512,simplism leather flip case for ipad - camel,cases sleeves,simplism,tr-lcflipad-cm/en,21.85,train-741-5512,no
1899,panasonic kx-fatc506 high yield cyan toner cartridge,printers,panasonic,kx-fatc506,89.84,5458,cyan toner cartridge for kx-mc6020 6040 high yield,printer ink toner,panasonic,kx-fatc506,81.57,train-1899-5458,yes
1815,wilson jones super heavy weight sheet protector,stationery & office machinery,wilson jones,21403,10.94,17571,new-wilson jones 21401 - super heavy weight sheet protector non-glare finish clear 50 box - wlj21401,storage presentation materials,wilson jones,,28.0,train-1815-17571,no
102,panasonic kx-tga660b dect 6.0 plus digital cordless handset black,phones,panasonic,kx-tga660b,40.88,15715,panasonic kx-tg9391t dect 6.0 2-line corded cordless phone metallic black 1 handset,cordless telephones,panasonic,kx-tg9391t,,train-102-15715,no
1945,startech 2.5 in superspeed usb 3.0 sata hard drive enclosure sat2510bu3,electronics - general,startech,sat2510bu3,27.98,6075,startech.com 2.5-inch silver usb 2.0 external hard drive enclosure for sata hdd sat2510u2 - silver,hard drive enclosures,startech,sat2510u2,13.54,train-1945-6075,no
1573,startech 3 slim 3.5 mm right angle stereo audio cable m m,electronics - general,startech,mu3mms2ra,7.88,5415,startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet,connectors adapters,startech,mu3mms2ra,4.49,train-1573-5415,yes
2160,nikon d3000 black 10.2 mp dslr camera kit with af-s dx nikkor 18-55mm f 3.5-5 .6 g vr lens w 50 bonus prints,digital cameras,nikon,d3000 kit,443.99,9858,nikon d3000 10.2 mp digital slr camera with 18-55mm f 3.5-5 .6 g af-s dx vr nikkor zoom lens,digital slr cameras,nikon,d3000 18-55mm kit,,train-2160-9858,yes
1418,lexmark t650h11a black high-yield toner print cartridge,printers,lexmark,t650h11a,565.2,14715,lexmark t65x hy return program print cartridge,printer ink toner,lexmark,t650h11a,364.11,train-1418-14715,yes
333,pilot begreen b2p roller ball retractable gel ink pen red 5 count,electronics-inflexible kit,,,7.5,1749,pilot 31096 - g2 pro roller ball retractable gel pen black ink fine,networking products,pilot,,10.0,train-333-1749,no
327,da-lite 40184 model b manual wall and ceiling projection screen,electronics - general,da-lite,40184,47.84,14686,da-lite deluxe model b manual wall ceiling projection screen 50 x 67 video format video spectra 1.5 surface,projection screens,da-lite,video spectra 1.5,165.31,train-327-14686,no
760,startech.com dvidsmm20 20ft dvi-d digital video cable,electronics - general,startech,dvidsmm20,27.88,3466,startech.com hdmimm25 25 feet hdmi to hdmi digital video cable,hdmi cables,startech,hdmimm25,7.05,train-760-3466,no
902,midland behind-the-head 2-way radio headset 2-pack,phones,midland,avp-h5,22.27,6661,midland avph5 behind the head headsets pair,headsets microphones,midland,avph5,22.27,train-902-6661,yes
1229,michigan wolverines iphone 4 case silicone cover,electronics - general,tribeca,fva3437,24.99,14620,new york knicks iphone 4 case silicone cover,computers accessories,tribeca,,12.67,train-1229-14620,no
700,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,18465,da-glas base rear projection screen - 36 x 48 video format,projection screens,da-lite,,1199.99,train-700-18465,no
1654,startech 6 slim 3.5 mm right angle stereo audio cable m m,electronics - general,startech,mu6mms2ra,7.88,13416,startech.com mu3mmsra slim 3.5 mm to right angle stereo audio cable - m m 3 feet,connectors adapters,startech,mu3mmsra,3.48,train-1654-13416,no
1927,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,3276,western digital wd elements 500 gb usb 2.0 portable external hard drive,external hard drives,western digital,wdbaar5000abk-nesn,74.99,train-1927-3276,no
561,da-lite da-plex self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27903,7799.99,20125,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,,train-561-20125,no
1145,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,4787,kodak easyshare m531 14mp hd digital camera w 3x optical 5x digital zoom 2.7 bright lcd screen red black 4gb sd card,point shoot digital camera bundles,kodak,m531,,train-1145-4787,yes
1529,dell switch by design studio lids fire red 17r,electronics - general,dell,8cmcy,24.0,1441,switch by design studio fire red 17-inch,computers accessories,dell,318-1000,24.0,train-1529-1441,yes
2548,sabrent 6-in-1 usb 2.0 flash memory card reader,usb drives,sabrent,crw-ext,10.98,13869,digital concepts usb 2.0 sd mmc flash memory card reader writer,memory card readers,digital concepts,cr-35td,3.79,train-2548-13869,no
2230,d-link dgs-1008p 8-port gigabit ethernet poe switch,networking,d-link,dgs1008p,179.99,12949,d-link dgs 1008p - switch - unmanaged - 8 x 10 100 1000 - desktop - poe,switches,d-link,1008p,132.0,train-2230-12949,yes
576,da-lite da-glas deluxe rear projection screen - 50 x 50 av format,electronics - general,da-lite,27647,1919.99,820,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format,projection screens,da-lite,,,train-576-820,no
1539,lexar platinum ii 16gb sd sdhc memory card,usb drives,lexar,lsd16gbsbna100,32.98,4756,lexar platinum ii 16 gb 100x sd sdhc flash memory card lsd16gbsbna100,blank media,lexar,lsd16gbsbna100,27.98,train-1539-4756,yes
1241,sharpie retractable permanent markers fine point set of 12 black,stationery & office machinery,sharpie,32701,13.64,18186,sharpie 37675 - permanent markers ultra fine point assorted colors 5 set,storage presentation materials,sharpie,,23.14,train-1241-18186,no
658,keyspan usb twin serial adapter,electronics - general,keyspan,usa-28xg,70.73,12878,keyspan usa-28x external usb to serial adapter,connectors adapters,keyspan,,,train-658-12878,no
2257,master caster big foot no-slip rubber wedge gray 2pk,home care,master caster,00972,8.79,8356,master caster 00972 - big foot doorstop no-slip rubber wedge 2-1 4w x 4-3 4d x 1-1 4h gray 2 pack,laminating supplies,master caster,,,train-2257-8356,yes
2101,elite m150xwv1 screens manual projection screen,electronics - general,elite screens,m150xwv1,187.84,7931,elite screens manual pull down projection screen 16 9 aspect ratio-135in matte white,projection screens,elite,m135uwh,183.08,train-2101-7931,no
149,imation 43347 dds-2 data cartridge,mp3 accessories,imation,43347,10.88,8939,qic data cartridge,data cartridges,imation,,53.39,train-149-8939,no
759,apricorn 320gb padlock 128-bit hardware-encrypted portable drive,hard drives,apricorn,a25-pl128-320,99.82,8381,apricorn aegis padlock 320 gb usb 2.0 128-bit encrypted portable external hard drive a25-pl128-320 grey,usb flash drives,apricorn,a25-pl128-320,99.0,train-759-8381,yes
1701,smead folders front interior pocket straight end tab letter manila 50 box,stationery & office machinery,,24117,45.94,18549,new-smead 24117 - folders front back interior pockets straight end tab letter manila 25 box - smd24117,laminating supplies,smead,,67.0,train-1701-18549,yes
1402,adesso gp-160pb easy cat 2 button glidepoint touchpad - electrostatic - ps 2,mice,adesso,gp-160pb,34.82,20183,easycat 2button ps 2 touchpad blk cirque glidepoint technology,touch pads,adesso,gp-160pb,27.99,train-1402-20183,yes
1104,tomtom one carry case,gps,tomtom,9n00 .181,19.96,1397,tomtom one carrying case,cases,tomtom,9n00 .181,4.99,train-1104-1397,yes
1145,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,2867,kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black,digital cameras,kodak,,104.95,train-1145-2867,yes
1285,paperpro compact stapler 15 sheet capacity black gray,stationery & office machinery,,1510,11.47,4590,paperpro 1140 - quantum stapler 25-sheet capacity black silver,projection screens,paperpro,,34.09,train-1285-4590,no
281,nextware jellybean case for ipad black,mp3 accessories,nextware,jelpad-bk,29.95,20993,luxe case for ipad teal black,cases sleeves,ifrogz,ipad-lux-tea/blk,24.99,train-281-20993,no
757,amzer super clear screen protector with cleaning cloth for blackberry playbook 6pk,electronics - general,amzer,amz90548,9.88,9090,greatshield ultra smooth clear screen protector film for rim blackberry playbook tablet 3 pack,screen protectors,greatshield,gs70071,7.49,train-757-9090,no
2395,casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display,digital cameras,casio,ex-zs10be,120.0,2580,casio exilim ex-z16 12 mp digital camera with 3x zoom and 2.7-inch lcd pink,point shoot digital cameras,casio,ex-z16pk,84.99,train-2395-2580,no
864,fellowes office suites monitor riser 8031101,electronics - general,fellowes,8031101,38.88,5880,fellowes office suites large monitor riser black silver,monitor arms stands,fellowes,8031001,35.69,train-864-5880,no
1643,bluelounge cabledrop black,electronics - general,bluelounge,cd-bl,10.0,2779,blue lounge design cd-bl cabledrop cable management system for all cables up to 5 16-inch - black,wire management,bluelounge,cd-bl,9.95,train-1643-2779,yes
2091,scosche fptm mirrored screen protector kit for ipod touch 4g 2pk,mp3 accessories,scosche,fptm,21.88,19150,new-scosche fptag ipod touch 4g anti-glare screen protectors 2 pk - sisfptag,complete tripod units,scosche,,14.99,train-2091-19150,no
751,solidtek super mini keyboard with trackball,electronics - general,solidtek,kb4251b,59.82,3527,solidtek mini keyboard with built - in trackball ps 2 black color,keyboards,solidtek,kb-5010bp,40.99,train-751-3527,no
1549,comprehensive 1 4 standard phone plug to 3-pin xlr jack set of 10,tv accessories,comprehensive,spp-xlrj,79.9,15877,comprehensive cables standard series hd15 plug to jack cable 25ft,cables interconnects,comprehensive,,26.7,train-1549-15877,no
337,innovera d3010 black compatible high-yield toner print cartridge,stationery & office machinery,innovera,d3010,68.35,4883,innovera 104 - 104 compatible toner 2000 page-yield black,computer accessories,innovera,,,train-337-4883,no
1688,universal pressboard classification folder legal box of 10 red,stationery & office machinery,,82007,47.84,9336,universal 10316 - pressboard end tab classification folders legal six-section red 10 box,,universal,,,train-1688-9336,no
788,humminbird 778c hd color fishing system,fishing and boating,humminbird,407930-1,499.46,14901,humminbird 778c hd fishfinder,fishfinders,humminbird,407930-1,,train-788-14901,yes
1512,uniden d1680 dect 6.0 with caller id and call waiting,electronics - general,uniden,d1680,33.84,20844,new-uniden d1680 dect 6.0 cordless phone system with answering system call waiting caller id single-handset system - unnd1680,cordless telephones,uniden,,37.87,train-1512-20844,yes
2511,lg 42 class lcd 1080p 60hz hdtv 42lk450,electronics : flat panel tv,lg,42lk450,579.0,21503,lg 42lk450 42-inch 1080p 60 hz lcd hdtv,tvs,lg,42lk450,,train-2511-21503,yes
1564,incipio smart feather for apple ipad 2 light blue,electronics - general,incipio,ipad-227,33.25,6914,incipio smart feather case for apple ipad 2 - light blue ipad-227,cases sleeves,incipio,ipad-227,29.13,train-1564-6914,yes
1952,pc treasures clickit classic mouse black,mice,pc treasures,07667,16.8,9775,pc treasures clickit classic mouse - purple 07668,mice,pc treasures,07668,16.95,train-1952-9775,no
1292,national brand heavyweight reinforced 11 filler paper 100 sheets,stationery & office machinery,national products ltd.,20122,7.47,18602,national brand 20122 - rip proof 20-lb . college ruled reinforced filler paper letter we 100 sheets pk,storage presentation materials,national,,29.87,train-1292-18602,yes
2435,micro innovations techcool travel cooler,electronics - general,micro innovations,5290100,11.88,20419,techcool travel cooler,,micro innovations,5290100,8.05,train-2435-20419,yes
753,amzer anti-glare screen protector for ipad 2,mp3 accessories,amzer,90786,13.88,20732,iluv anti-glare protective film for ipad,laptop netbook computer accessories,iluv,icc1191,14.45,train-753-20732,no
2405,hp laserjet 53x black print cartridge,printers,hp,q7553x,164.84,13012,hp laserjet 98a black print cartridge in retail packaging,laser printer toner,hp,92298a,50.01,train-2405-13012,no
